Retailer ID,Invoice Date,Region,State,City,ID_Product,Family,Gender,Category,Silhouette,Primary Color,Price per Unit,Units Sold,Operating Margin,Sales Method
1189833,29/4/2021,3,3,4,3,3,1,1,4,2,38,224,6,2
1197831,29/4/2021,2,12,14,9,3,2,4,16,3,55,675,45,2
1197831,29/4/2021,2,12,14,1,3,3,4,19,2,54,182,59,3
1197831,29/4/2021,2,12,14,1,3,3,4,19,2,40,203,51,2
1189833,30/4/2021,3,3,4,8,2,2,4,14,4,65,700,2,2
1189833,30/4/2021,3,3,4,9,3,2,4,17,2,59,203,3,3
1189833,30/4/2021,3,3,4,9,3,2,4,17,2,51,224,23,2
1197831,30/4/2021,2,12,14,9,3,2,4,16,7,55,400,55,2
1197831,30/4/2021,2,12,14,9,3,2,4,17,3,53,100,7,3
1197831,30/4/2021,2,12,14,9,3,2,4,16,3,40,136,57,2
1197831,1/5/2021,2,12,14,3,3,1,1,4,4,50,400,4,2
1197831,1/5/2021,2,12,14,3,3,1,1,4,3,47,120,51,3
1197831,1/5/2021,2,12,14,3,3,1,1,4,2,39,120,43,2
1189833,1/5/2021,3,3,4,3,3,1,1,4,3,47,252,52,3
1189833,1/5/2021,3,3,4,5,3,1,4,9,3,50,900,4,2
1189833,1/5/2021,3,3,4,6,1,2,4,12,4,36,306,45,2
1185732,2/5/2021,5,30,33,4,2,1,4,2,4,50,600,35,3
1185732,2/5/2021,5,30,33,3,3,1,1,4,3,46,150,49,3
1189833,2/5/2021,3,3,4,3,3,1,1,4,2,55,850,25,2
1185732,2/5/2021,5,30,33,3,3,1,1,4,7,45,650,35,3
1189833,2/5/2021,3,3,4,3,3,1,3,7,1,51,221,4,3
1185732,2/5/2021,5,30,33,3,3,1,3,7,3,51,203,62,3
1185732,2/5/2021,5,30,33,3,3,1,1,4,3,42,182,46,3
1189833,2/5/2021,3,3,4,3,3,1,1,4,3,41,264,31,2
1185732,2/5/2021,5,30,33,3,3,1,1,4,3,55,700,5,3
1185732,2/5/2021,5,30,33,3,3,1,3,6,3,45,945,4,3
1185732,2/5/2021,5,30,33,3,3,1,3,6,3,41,246,55,3
1197831,2/5/2021,2,12,14,8,2,2,4,15,2,45,625,6,2
1197831,2/5/2021,2,12,14,9,3,2,4,16,2,42,163,74,3
1197831,2/5/2021,2,12,14,9,3,2,4,16,1,30,219,62,2
1185732,2/5/2021,5,30,33,9,3,2,4,17,7,40,575,4,3
1185732,2/5/2021,5,30,33,9,3,2,4,16,3,38,150,54,3
1185732,2/5/2021,5,30,33,9,3,2,4,16,3,40,625,4,3
1185732,2/5/2021,5,30,33,1,3,3,4,19,2,37,169,53,3
1185732,3/5/2021,1,46,48,2,1,1,4,1,4,50,70,44,3
1185732,3/5/2021,1,46,48,3,3,1,1,4,4,55,250,3,1
1185732,3/5/2021,1,46,48,3,3,1,1,4,2,37,83,35,2
1185732,3/5/2021,1,46,48,3,3,1,1,4,7,50,250,4,1
1197831,3/5/2021,2,12,14,3,3,1,3,6,1,33,173,57,3
1185732,3/5/2021,1,46,48,3,3,1,1,4,3,48,73,53,3
1185732,3/5/2021,1,46,48,3,3,1,1,4,3,35,83,44,2
1197831,3/5/2021,2,12,14,3,3,1,3,7,3,35,575,45,2
1185732,3/5/2021,1,46,48,3,3,1,1,5,3,55,545,4,1
1189833,3/5/2021,3,3,4,5,3,1,4,9,3,50,725,4,2
1185732,3/5/2021,1,46,48,6,1,2,4,12,3,54,142,51,3
1197831,3/5/2021,2,12,14,6,1,2,4,12,4,28,201,52,2
1185732,3/5/2021,1,46,48,6,1,2,4,12,4,40,191,44,2
1185732,3/5/2021,1,46,48,7,3,2,2,5,2,60,375,35,1
1185732,3/5/2021,1,46,48,9,3,2,4,17,2,55,113,49,3
1185732,3/5/2021,1,46,48,9,3,2,4,16,1,41,128,42,2
1185732,3/5/2021,1,46,48,9,3,2,4,16,3,45,225,3,1
1185732,3/5/2021,1,46,48,9,3,2,4,16,3,44,63,41,3
1185732,3/5/2021,1,46,48,9,3,2,4,16,3,32,74,33,2
1185732,3/5/2021,1,46,48,1,3,3,4,19,2,45,275,3,1
1189833,3/5/2021,3,3,4,1,3,3,4,19,2,48,218,51,3
1185732,3/5/2021,1,46,48,1,3,3,4,19,2,43,74,4,3
1189833,3/5/2021,3,3,4,1,3,3,4,19,2,34,232,44,2
1185732,3/5/2021,1,46,48,1,3,3,4,19,2,32,83,34,2
1185732,4/5/2021,4,40,43,3,3,1,1,4,4,45,175,5,1
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,44,53,61,3
1197831,4/5/2021,2,12,14,3,3,1,1,4,2,35,575,45,2
1197831,4/5/2021,2,12,14,3,3,1,1,4,1,32,150,6,3
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,39,50,49,3
1197831,4/5/2021,2,12,14,3,3,1,1,4,3,25,178,48,2
1185732,4/5/2021,4,40,43,3,3,1,3,8,3,40,200,35,1
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,35,175,3,1
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,50,300,4,1
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,60,495,3,1
1185732,4/5/2021,4,40,43,3,3,1,1,4,3,58,134,41,3
1185732,4/5/2021,4,40,43,9,3,2,4,17,2,47,90,51,3
1189833,4/5/2021,3,3,4,9,3,2,4,17,7,50,675,35,2
1185732,4/5/2021,4,40,43,9,3,2,4,17,7,35,150,3,1
1189833,4/5/2021,3,3,4,9,3,2,4,16,3,47,169,48,3
1185732,4/5/2021,4,40,43,9,3,2,4,16,3,32,38,44,3
1189833,4/5/2021,3,3,4,9,3,2,4,17,3,36,223,38,2
1185732,4/5/2021,4,40,43,1,3,3,4,19,2,33,49,45,3
1189833,5/5/2021,3,3,4,4,2,1,4,3,4,60,675,55,2
1197831,5/5/2021,3,25,28,3,3,1,1,4,4,50,400,3,3
1189833,5/5/2021,3,3,4,3,3,1,1,4,3,58,182,67,3
1197831,5/5/2021,3,25,28,3,3,1,1,4,3,47,120,4,3
1185732,5/5/2021,5,29,32,3,3,1,1,4,3,53,196,5,3
1189833,5/5/2021,3,3,4,3,3,1,1,4,2,43,230,62,2
1197831,5/5/2021,3,25,28,3,3,1,1,4,2,34,120,35,2
1197831,5/5/2021,2,12,14,3,3,1,1,4,2,40,525,45,2
1197831,5/5/2021,3,25,28,3,3,1,1,5,7,30,725,35,3
1197831,5/5/2021,3,25,28,3,3,1,3,6,3,28,196,48,3
1197831,5/5/2021,3,25,28,3,3,1,3,8,3,23,167,47,3
1197831,5/5/2021,3,25,28,3,3,1,1,4,3,33,130,55,3
1185732,5/5/2021,5,29,32,3,3,1,1,5,3,45,188,45,3
1197831,5/5/2021,3,25,28,3,3,1,1,4,3,22,247,41,2
1197831,5/5/2021,3,25,28,3,3,1,3,7,3,20,700,35,3
1185732,5/5/2021,5,29,32,3,3,1,3,7,3,50,750,35,3
1185732,5/5/2021,5,29,32,3,3,1,3,7,3,50,45,45,3
1185732,5/5/2021,5,29,32,3,3,1,1,5,3,45,725,25,3
1185732,5/5/2021,5,29,32,3,3,1,3,6,3,45,675,3,3
1185732,5/5/2021,5,29,32,3,3,1,1,4,3,55,700,35,3
1185732,5/5/2021,5,29,32,3,3,1,3,7,3,60,800,5,3
1197831,5/5/2021,3,25,28,3,3,1,1,4,3,18,203,5,3
1185732,5/5/2021,5,29,32,3,3,1,3,8,3,48,282,55,3
1197831,5/5/2021,3,25,28,7,3,2,1,4,2,45,750,5,3
1197831,5/5/2021,3,25,28,9,3,2,4,17,2,42,218,63,3
1185732,5/5/2021,5,29,32,9,3,2,4,17,2,59,200,6,3
1197831,5/5/2021,3,25,28,9,3,2,4,16,2,24,155,5,2
1197831,5/5/2021,3,25,28,9,3,2,4,16,1,33,240,55,2
1197831,5/5/2021,3,25,28,9,3,2,4,17,1,14,210,42,2
1197831,5/5/2021,3,25,28,9,3,2,4,16,7,35,500,45,3
1185732,5/5/2021,5,29,32,9,3,2,4,16,3,43,182,42,3
1197831,5/5/2021,3,25,28,9,3,2,4,16,3,18,184,39,2
1197831,5/5/2021,3,25,28,9,3,2,4,17,3,25,575,35,3
1197831,5/5/2021,2,12,14,1,3,3,4,19,2,36,147,58,3
1185732,5/5/2021,5,29,32,1,3,3,4,19,2,41,210,37,3
1197831,5/5/2021,2,12,14,1,3,3,4,19,2,27,163,48,2
1185732,6/5/2021,1,45,47,2,1,1,4,1,4,47,68,41,3
1185732,6/5/2021,1,45,47,3,3,1,1,4,4,50,225,3,1
1185732,6/5/2021,1,47,49,3,3,1,1,4,4,50,175,3,1
1185732,6/5/2021,1,47,49,3,3,1,1,4,2,49,46,4,3
1185732,6/5/2021,1,45,47,3,3,1,3,6,7,40,250,4,1
1185732,6/5/2021,1,47,49,3,3,1,3,7,7,50,470,35,1
1185732,6/5/2021,1,47,49,3,3,1,3,6,7,45,175,35,1
1185732,6/5/2021,1,45,47,3,3,1,3,8,7,45,225,35,1
1185732,6/5/2021,1,45,47,3,3,1,1,5,3,41,68,5,3
1185732,6/5/2021,1,47,49,3,3,1,1,4,3,43,49,45,3
1185732,6/5/2021,1,47,49,3,3,1,1,4,3,32,58,37,2
1185732,6/5/2021,1,45,47,3,3,1,3,6,3,50,520,35,1
1185732,6/5/2021,1,45,47,6,1,2,4,11,3,48,130,47,3
1185732,6/5/2021,1,47,49,6,1,2,4,12,3,49,122,5,3
1189833,6/5/2021,3,3,4,8,2,2,4,14,4,65,650,2,2
1185732,6/5/2021,1,45,47,7,3,2,1,4,2,55,350,4,1
1185732,6/5/2021,1,47,49,7,3,2,2,5,2,55,300,4,1
1189833,6/5/2021,3,3,4,9,3,2,4,17,2,61,189,35,3
1185732,6/5/2021,1,45,47,9,3,2,4,16,2,51,102,52,3
1185732,6/5/2021,1,47,49,9,3,2,4,16,2,52,81,53,3
1189833,6/5/2021,3,3,4,9,3,2,4,17,2,46,208,23,2
1185732,6/5/2021,1,47,49,9,3,2,4,17,1,39,150,41,2
1185732,6/5/2021,1,47,49,9,3,2,4,17,1,32,60,42,2
1185732,6/5/2021,1,47,49,9,3,2,4,17,1,40,54,37,2
1185732,6/5/2021,1,47,49,9,3,2,4,17,1,36,93,44,2
1197831,6/5/2021,2,12,14,9,3,2,4,16,7,40,375,55,2
1185732,6/5/2021,1,45,47,9,3,2,4,17,7,40,200,4,1
1185732,6/5/2021,1,47,49,9,3,2,4,16,3,40,150,4,1
1197831,6/5/2021,2,12,14,9,3,2,4,17,3,38,98,7,3
1185732,6/5/2021,1,45,47,9,3,2,4,16,3,38,56,5,3
1185732,6/5/2021,1,47,49,9,3,2,4,16,3,39,44,52,3
1197831,6/5/2021,2,12,14,9,3,2,4,16,3,30,131,6,2
1185732,6/5/2021,1,47,49,9,3,2,4,16,3,27,51,46,2
1185732,6/5/2021,1,47,49,1,3,3,4,19,2,40,200,4,1
1185732,6/5/2021,1,45,47,1,3,3,4,19,2,38,75,5,3
1185732,6/5/2021,1,47,49,1,3,3,4,19,2,39,60,54,3
1185732,7/5/2021,4,39,42,3,3,1,1,4,4,45,150,5,1
1197831,7/5/2021,2,12,14,3,3,1,1,4,3,32,88,51,3
1185732,7/5/2021,4,39,42,3,3,1,1,4,3,43,42,65,3
1197831,7/5/2021,2,12,14,3,3,1,1,4,2,28,109,44,2
1197831,7/5/2021,2,12,14,3,3,1,1,4,2,35,350,4,2
1185732,7/5/2021,4,39,42,3,3,1,1,5,7,40,225,35,1
1185732,7/5/2021,4,39,42,3,3,1,1,4,3,37,63,46,3
1189833,7/5/2021,3,3,4,3,3,1,1,4,3,50,850,4,2
1185732,7/5/2021,4,39,42,3,3,1,3,7,3,60,520,3,1
1185732,7/5/2021,4,39,42,3,3,1,1,5,3,35,125,3,1
1185732,7/5/2021,4,39,42,3,3,1,3,6,3,50,275,4,1
1189833,7/5/2021,3,3,4,3,3,1,3,7,3,47,213,54,3
1185732,7/5/2021,4,39,42,3,3,1,1,4,3,57,146,42,3
1189833,7/5/2021,3,3,4,6,1,2,4,12,4,38,289,46,2
1185732,7/5/2021,4,39,42,9,3,2,4,16,2,46,69,52,3
1185732,7/5/2021,4,39,42,9,3,2,4,17,3,33,34,44,3
1185732,7/5/2021,4,39,42,1,3,4,4,18,6,35,200,3,1
1185732,7/5/2021,4,39,42,1,3,3,4,19,2,33,54,41,3
1185732,8/5/2021,1,1,21,3,3,1,1,4,3,56,137,49,3
1189833,8/5/2021,3,3,4,3,3,1,1,4,2,55,850,25,2
1185732,8/5/2021,1,1,21,3,3,1,1,4,7,55,575,35,1
1185732,8/5/2021,1,1,21,3,3,1,3,8,7,55,870,45,1
1185732,8/5/2021,1,1,21,3,3,1,1,4,7,50,500,3,1
1185732,8/5/2021,1,1,21,3,3,1,1,4,7,60,525,35,1
1189833,8/5/2021,3,3,4,3,3,1,1,4,1,50,247,37,3
1185732,8/5/2021,1,1,21,3,3,1,1,4,3,53,161,47,3
1189833,8/5/2021,3,3,4,3,3,1,3,6,3,39,264,27,2
1185732,8/5/2021,1,1,21,3,3,1,1,5,3,50,261,6,3
1197831,8/5/2021,2,12,14,8,2,2,4,15,2,45,525,6,2
1185732,8/5/2021,1,1,21,8,2,2,4,15,2,65,625,5,1
1197831,8/5/2021,2,12,14,9,3,2,4,16,2,43,131,71,3
1185732,8/5/2021,1,1,21,9,3,2,4,17,2,59,169,63,3
1197831,8/5/2021,2,12,14,9,3,2,4,16,2,29,179,67,2
1185732,8/5/2021,1,1,21,9,3,2,4,16,3,47,130,4,3
1185732,8/5/2021,1,1,21,9,3,2,4,16,3,50,550,25,1
1185732,8/5/2021,1,1,21,1,3,3,4,19,2,49,160,36,3
1185732,9/5/2021,4,31,34,3,3,1,1,4,4,50,450,35,3
1185732,9/5/2021,4,31,34,3,3,1,1,4,3,49,126,46,3
1197831,9/5/2021,2,12,14,3,3,1,3,7,2,30,675,45,2
1185732,9/5/2021,4,31,34,3,3,1,1,4,3,44,135,49,3
1185732,9/5/2021,4,31,34,3,3,1,1,4,3,45,500,35,3
1185732,9/5/2021,4,31,34,3,3,1,1,4,3,45,795,4,3
1197831,9/5/2021,2,12,14,3,3,1,3,8,3,29,196,56,3
1185732,9/5/2021,4,31,34,3,3,1,1,4,3,42,207,5,3
1197831,9/5/2021,2,12,14,6,1,2,4,12,4,24,203,48,2
1185732,9/5/2021,4,31,34,7,3,2,2,5,2,55,550,5,3
1185732,9/5/2021,4,31,34,9,3,2,4,16,2,53,143,64,3
1185732,9/5/2021,4,31,34,9,3,2,4,17,7,40,425,4,3
1185732,9/5/2021,4,31,34,9,3,2,4,16,3,38,123,55,3
1189833,9/5/2021,3,3,4,9,3,2,4,16,3,50,700,4,2
1185732,9/5/2021,4,31,34,1,3,4,4,18,6,40,475,4,3
1189833,9/5/2021,3,3,4,1,3,3,4,19,2,46,196,5,3
1185732,9/5/2021,4,31,34,1,3,3,4,19,2,39,143,51,3
1189833,9/5/2021,3,3,4,1,3,3,4,19,2,38,210,45,2
1185732,10/5/2021,1,49,51,2,1,1,4,1,4,54,80,56,3
1185732,10/5/2021,3,18,22,3,3,1,1,4,4,50,475,3,1
1185732,10/5/2021,4,38,41,3,3,1,1,4,4,50,125,35,1
1185732,10/5/2021,1,49,51,3,3,1,1,4,3,60,275,35,1
1185732,10/5/2021,3,18,22,3,3,1,1,4,3,45,133,42,3
1185732,10/5/2021,4,38,41,3,3,1,1,4,3,46,31,48,3
1185732,10/5/2021,1,49,51,3,3,1,1,4,2,55,72,47,3
1185732,10/5/2021,1,49,51,3,3,1,1,4,2,46,91,41,2
1197831,10/5/2021,2,12,14,3,3,1,1,5,2,30,675,45,2
1185732,10/5/2021,3,18,22,3,3,1,3,7,7,45,525,3,1
1185732,10/5/2021,4,38,41,3,3,1,1,4,7,45,200,3,1
1185732,10/5/2021,1,49,51,3,3,1,3,7,7,65,400,4,1
1185732,10/5/2021,1,49,51,3,3,1,3,6,1,55,275,45,1
1197831,10/5/2021,2,12,14,3,3,1,3,8,1,29,189,56,3
1185732,10/5/2021,3,18,22,3,3,1,1,4,1,39,131,5,3
1185732,10/5/2021,3,18,22,3,3,1,1,4,3,41,152,4,3
1185732,10/5/2021,4,38,41,3,3,1,3,6,3,41,54,44,3
1197831,10/5/2021,2,12,14,3,3,1,1,4,3,21,223,49,2
1185732,10/5/2021,1,49,51,3,3,1,1,5,3,41,94,51,2
1185732,10/5/2021,3,18,22,3,3,1,3,6,3,50,820,5,1
1185732,10/5/2021,4,38,41,3,3,1,3,6,3,40,100,3,1
1185732,10/5/2021,4,38,41,3,3,1,1,4,3,60,495,35,1
1185732,10/5/2021,1,49,51,3,3,1,1,4,3,60,570,45,1
1185732,10/5/2021,3,18,22,3,3,1,1,4,3,45,246,65,3
1185732,10/5/2021,4,38,41,3,3,1,3,6,3,55,129,48,3
1189833,10/5/2021,3,3,4,5,3,1,4,9,3,50,650,35,2
1185732,10/5/2021,1,49,51,6,1,2,4,12,3,55,154,57,3
1185732,10/5/2021,1,49,51,6,1,2,4,12,4,48,177,51,2
1185732,10/5/2021,3,18,22,8,2,2,4,15,2,55,600,25,1
1185732,10/5/2021,4,38,41,7,3,2,1,4,2,55,250,4,1
1185732,10/5/2021,3,18,22,9,3,2,4,16,2,52,156,4,3
1185732,10/5/2021,4,38,41,9,3,2,4,16,2,52,75,51,3
1185732,10/5/2021,1,49,51,9,3,2,4,17,2,60,120,52,3
1185732,10/5/2021,1,49,51,9,3,2,4,17,7,47,120,46,2
1185732,10/5/2021,3,18,22,9,3,2,4,17,7,40,450,35,1
1185732,10/5/2021,1,49,51,9,3,2,4,16,3,50,250,35,1
1189833,10/5/2021,3,3,4,9,3,2,4,16,3,46,176,5,3
1185732,10/5/2021,4,38,41,9,3,2,4,17,3,36,26,44,3
1185732,10/5/2021,1,49,51,9,3,2,4,17,3,46,65,47,3
1189833,10/5/2021,3,3,4,9,3,2,4,17,3,39,195,4,2
1185732,10/5/2021,1,49,51,9,3,2,4,16,3,40,83,4,2
1185732,10/5/2021,3,18,22,9,3,2,4,16,3,40,500,35,1
1185732,10/5/2021,4,38,41,1,3,4,4,18,6,40,175,3,1
1185732,10/5/2021,1,49,51,1,3,3,4,19,2,50,300,35,1
1185732,10/5/2021,3,18,22,1,3,3,4,19,2,39,145,49,3
1185732,10/5/2021,4,38,41,1,3,3,4,19,2,37,51,43,3
1185732,10/5/2021,1,49,51,1,3,3,4,19,2,49,75,46,3
1185732,10/5/2021,1,49,51,1,3,3,4,19,2,37,96,37,2
1189833,11/5/2021,3,3,4,4,2,1,4,3,4,60,650,55,2
1128299,11/5/2021,3,17,19,3,3,1,1,4,4,60,175,15,2
1185732,11/5/2021,4,41,44,3,3,1,1,4,4,45,200,3,1
1189833,11/5/2021,3,3,4,3,3,1,1,4,3,58,163,67,3
1128299,11/5/2021,3,17,19,3,3,1,1,4,3,55,46,28,3
1185732,11/5/2021,4,41,44,3,3,1,1,4,3,44,58,45,3
1189833,11/5/2021,3,3,4,3,3,1,1,4,2,44,195,62,2
1197831,11/5/2021,2,12,14,3,3,1,1,5,2,55,600,45,2
1128299,11/5/2021,3,17,19,3,3,1,3,6,7,60,375,2,2
1128299,11/5/2021,3,17,19,3,3,1,3,8,7,75,475,4,2
1185732,11/5/2021,4,41,44,3,3,1,3,7,7,40,250,4,1
1128299,11/5/2021,3,17,19,3,3,1,3,7,1,58,98,33,3
1185732,11/5/2021,4,41,44,3,3,1,1,4,3,37,73,55,3
1128299,11/5/2021,3,17,19,3,3,1,1,4,3,55,525,25,2
1185732,11/5/2021,4,41,44,3,3,1,1,4,3,60,545,4,1
1128299,11/5/2021,3,17,19,3,3,1,1,4,3,51,158,37,3
1185732,11/5/2021,4,41,44,3,3,1,3,7,3,54,164,5,3
1185732,11/5/2021,4,41,44,7,3,2,1,4,2,55,325,4,1
1128299,11/5/2021,3,17,19,9,3,2,4,16,2,69,143,55,3
1185732,11/5/2021,4,41,44,9,3,2,4,16,2,53,91,52,3
1128299,11/5/2021,3,17,19,9,3,2,4,16,7,55,275,25,2
1185732,11/5/2021,4,41,44,9,3,2,4,17,7,35,175,35,1
1128299,11/5/2021,3,17,19,9,3,2,4,17,3,52,80,4,3
1185732,11/5/2021,4,41,44,9,3,2,4,16,3,34,49,49,3
1128299,11/5/2021,3,17,19,9,3,2,4,17,3,60,375,25,2
1185732,11/5/2021,4,41,44,1,3,4,4,18,6,35,225,35,1
1197831,11/5/2021,2,12,14,1,3,3,4,19,2,50,174,56,3
1128299,11/5/2021,3,17,19,1,3,3,4,19,2,56,98,4,3
1185732,11/5/2021,4,41,44,1,3,3,4,19,2,34,56,47,3
1197831,11/5/2021,2,12,14,1,3,3,4,19,2,37,204,47,2
1197831,12/5/2021,4,36,39,3,3,1,1,4,4,45,225,35,3
1185732,12/5/2021,3,22,26,3,3,1,1,4,3,39,75,5,3
1197831,12/5/2021,4,36,39,3,3,1,1,4,3,43,56,5,3
1185732,12/5/2021,3,22,26,3,3,1,1,4,2,29,90,42,2
1197831,12/5/2021,2,12,14,3,3,1,3,7,2,55,475,55,2
1185732,12/5/2021,3,22,26,3,3,1,3,7,7,30,375,35,1
1185732,12/5/2021,3,22,26,3,3,1,3,7,7,40,300,35,1
1197831,12/5/2021,4,36,39,3,3,1,1,5,7,40,275,35,3
1197831,12/5/2021,2,12,14,3,3,1,3,7,1,52,133,69,3
1185732,12/5/2021,3,22,26,3,3,1,3,7,3,29,101,49,3
1197831,12/5/2021,4,36,39,3,3,1,3,8,3,39,77,48,3
1185732,12/5/2021,3,22,26,3,3,1,1,4,3,22,128,42,2
1185732,12/5/2021,3,22,26,3,3,1,1,4,3,35,670,4,1
1197831,12/5/2021,4,36,39,3,3,1,1,4,3,40,570,35,3
1197831,12/5/2021,4,36,39,3,3,1,1,4,3,36,143,45,3
1185732,12/5/2021,3,22,26,6,1,2,4,12,4,27,228,43,2
1189833,12/5/2021,3,3,4,8,2,2,4,14,4,65,700,2,2
1185732,12/5/2021,3,22,26,7,3,2,1,4,2,45,400,5,1
1197831,12/5/2021,4,36,39,7,3,2,2,5,2,45,325,35,3
1189833,12/5/2021,3,3,4,9,3,2,4,17,2,59,189,31,3
1185732,12/5/2021,3,22,26,9,3,2,4,16,2,44,120,65,3
1197831,12/5/2021,4,36,39,9,3,2,4,17,2,42,94,45,3
1189833,12/5/2021,3,3,4,9,3,2,4,17,2,49,210,22,2
1185732,12/5/2021,3,22,26,9,3,2,4,17,1,32,128,57,2
1185732,12/5/2021,3,22,26,9,3,2,4,16,1,32,174,51,3
1185732,12/5/2021,3,22,26,9,3,2,4,16,7,25,275,4,1
1197831,12/5/2021,4,36,39,9,3,2,4,16,7,35,200,35,3
1185732,12/5/2021,3,22,26,9,3,2,4,16,3,23,72,55,3
1197831,12/5/2021,4,36,39,9,3,2,4,16,3,32,58,5,3
1197831,12/5/2021,2,12,14,9,3,2,4,16,3,38,157,62,2
1185732,12/5/2021,3,22,26,9,3,2,4,16,3,19,94,43,2
1185732,12/5/2021,3,22,26,9,3,2,4,16,3,25,350,35,1
1197831,12/5/2021,4,36,39,1,3,4,4,18,6,35,250,35,3
1185732,12/5/2021,3,22,26,1,3,3,4,19,2,25,98,5,3
1197831,12/5/2021,4,36,39,1,3,3,4,19,2,32,65,49,3
1185732,12/5/2021,3,22,26,1,3,3,4,19,2,19,109,38,2
1185732,13/5/2021,1,44,46,2,1,1,4,1,5,41,81,52,3
1185732,13/5/2021,1,44,46,2,1,1,4,1,5,54,104,55,3
1185732,13/5/2021,1,48,50,2,1,1,4,1,4,53,129,43,3
1185732,13/5/2021,1,48,50,2,1,1,4,1,4,47,54,43,3
1185732,13/5/2021,1,48,50,2,1,1,4,1,4,50,54,38,3
1185732,13/5/2021,4,37,40,3,3,1,1,4,4,55,125,35,3
1185732,13/5/2021,1,44,46,3,3,1,1,4,4,55,275,3,1
1185732,13/5/2021,1,48,50,3,3,1,1,4,3,55,200,25,1
1197831,13/5/2021,2,12,14,3,3,1,1,4,3,51,113,53,3
1185732,13/5/2021,4,37,40,3,3,1,1,4,3,51,38,5,3
1185732,13/5/2021,1,44,46,3,3,1,1,4,2,50,74,42,3
1197831,13/5/2021,2,12,14,3,3,1,1,4,2,43,140,46,2
1185732,13/5/2021,1,48,50,3,3,1,1,4,2,39,60,28,2
1197831,13/5/2021,2,12,14,3,3,1,1,5,2,55,450,4,2
1185732,13/5/2021,4,37,40,3,3,1,3,7,7,50,200,3,3
1185732,13/5/2021,1,44,46,3,3,1,3,7,7,45,250,4,1
1185732,13/5/2021,1,44,46,3,3,1,1,4,7,50,275,35,1
1185732,13/5/2021,1,48,50,3,3,1,3,6,1,50,200,3,1
1185732,13/5/2021,4,37,40,3,3,1,3,6,3,45,60,45,3
1185732,13/5/2021,1,44,46,3,3,1,1,4,3,47,69,45,3
1185732,13/5/2021,1,48,50,3,3,1,3,6,3,34,68,36,2
1189833,13/5/2021,3,3,4,3,3,1,3,7,3,50,800,4,2
1185732,13/5/2021,4,37,40,3,3,1,1,4,3,60,495,35,3
1185732,13/5/2021,1,44,46,3,3,1,1,4,3,55,570,35,1
1185732,13/5/2021,1,48,50,3,3,1,1,4,3,55,495,3,1
1189833,13/5/2021,3,3,4,3,3,1,1,4,3,49,224,5,3
1185732,13/5/2021,4,37,40,3,3,1,3,6,3,58,139,47,3
1185732,13/5/2021,1,44,46,6,1,2,4,11,3,51,160,48,3
1189833,13/5/2021,3,3,4,6,1,2,4,12,4,36,256,47,2
1185732,13/5/2021,1,48,50,6,1,2,4,12,4,41,173,36,2
1185732,13/5/2021,4,37,40,7,3,2,2,5,2,60,250,4,3
1185732,13/5/2021,1,44,46,7,3,2,1,4,2,60,400,4,1
1185732,13/5/2021,1,48,50,9,3,2,4,17,2,60,325,3,1
1185732,13/5/2021,4,37,40,9,3,2,4,16,2,58,68,51,3
1185732,13/5/2021,1,48,50,9,3,2,4,16,2,55,88,41,3
1185732,13/5/2021,1,48,50,9,3,2,4,16,7,43,104,34,2
1185732,13/5/2021,4,37,40,9,3,2,4,16,7,45,100,3,3
1185732,13/5/2021,1,48,50,9,3,2,4,16,3,45,175,25,1
1185732,13/5/2021,4,37,40,9,3,2,4,17,3,43,26,45,3
1185732,13/5/2021,1,44,46,9,3,2,4,17,3,41,65,52,3
1185732,13/5/2021,1,48,50,9,3,2,4,16,3,44,47,39,3
1185732,13/5/2021,1,48,50,9,3,2,4,17,3,32,54,3,2
1185732,13/5/2021,4,37,40,1,3,4,4,18,6,45,175,3,3
1185732,13/5/2021,1,44,46,1,3,3,4,19,2,45,300,4,1
1185732,13/5/2021,1,48,50,1,3,3,4,19,2,45,225,25,1
1185732,13/5/2021,4,37,40,1,3,3,4,19,2,43,46,42,3
1185732,13/5/2021,1,48,50,1,3,3,4,19,2,41,56,4,3
1185732,13/5/2021,1,48,50,1,3,3,4,19,2,30,68,31,2
1128299,14/5/2021,5,28,31,3,3,1,1,4,4,55,225,35,3
1128299,14/5/2021,5,28,31,3,3,1,1,4,3,50,56,48,3
1128299,14/5/2021,5,28,31,3,3,1,1,4,2,39,74,42,2
1189833,14/5/2021,3,3,4,3,3,1,2,4,2,55,800,25,2
1197831,14/5/2021,2,12,14,3,3,1,3,7,2,65,650,6,2
1128299,14/5/2021,5,28,31,3,3,1,1,5,7,55,400,4,3
1128299,14/5/2021,5,28,31,3,3,1,1,5,7,55,425,35,3
1189833,14/5/2021,3,3,4,3,3,1,3,6,1,51,232,36,3
1128299,14/5/2021,5,28,31,3,3,1,3,6,3,52,123,5,3
1128299,14/5/2021,5,28,31,3,3,1,1,4,3,52,108,52,3
1189833,14/5/2021,3,3,4,3,3,1,1,4,3,43,264,3,2
1128299,14/5/2021,5,28,31,3,3,1,1,4,3,36,136,45,2
